Link,Unnamed: 0,has_been_scraped,Question,Category,Outcomes,Outcomes.1,Prices,Prices.1,24h Volume,Total Volume,Liquidity,Open Interest,Trades,End Date,Resolved,Whales,LPs,Trades.1,Name,ID
https://polymarketwhales.info/transactions?market=0x6118457fec4b456123b26a284edfcda6b993a71e&page=1,635,0.0,"Who will win Suns vs. Clippers, scheduled for April 6 (10 PM ET)?",Sports,Suns,Clippers,0,1,$0,"$34,895",550,$700,219,Wed Apr 06 2022,True,Whales,LPs,Trades,"Who will win Suns vs. Clippers, scheduled for April 6 (10 PM ET)?",0x6118457fec4b456123b26a284edfcda6b993a71e
https://polymarketwhales.info/transactions?market=0x01f63424e1cd6692ef49b2ca5eb8e440f35d2b6a&page=1,2350,0.0,NBA: Will the Pelicans beat the Magic by more than 4.5 points in their December 23 matchup?,Sports,Yes,No,1,0,$0,"$2,390",40,$486,219,Thu Dec 23 2021,True,Whales,LPs,Trades,NBA: Will the Pelicans beat the Magic by more than 4.5 points in their December 23 matchup?,0x01f63424e1cd6692ef49b2ca5eb8e440f35d2b6a
https://polymarketwhales.info/transactions?market=0xdae1f84a33bd55817e7a608a68967912ba6ff109&page=1,2007,0.0,NBA: Will the Suns beat the Jazz by more than 9.5 points in their January 24 matchup?,Sports,Yes,No,0,1,$0,"$3,822",10,$7,219,Mon Jan 24 2022,True,Whales,LPs,Trades,NBA: Will the Suns beat the Jazz by more than 9.5 points in their January 24 matchup?,0xdae1f84a33bd55817e7a608a68967912ba6ff109
https://polymarketwhales.info/transactions?market=0x2694c02ec0e16dd594369aaeb7b4c2e48ec4a29a&page=1,1568,0.0,"NCAAB: Will the Texas Tech Red Raiders beat the Notre Dame Fighting Irish by more than 7.5 points in their March 20, 7:10 PM ET matchup?",Sports,Yes,No,0,1,$0,"$7,453",185,$452,219,Sun Mar 20 2022,True,Whales,LPs,Trades,"NCAAB: Will the Texas Tech Red Raiders beat the Notre Dame Fighting Irish by more than 7.5 points in their March 20, 7:10 PM ET matchup?",0x2694c02ec0e16dd594369aaeb7b4c2e48ec4a29a
https://polymarketwhales.info/transactions?market=0x049d4227f434007ed4462d4427b4d33848d1860f&page=1,2200,0.0,NBA: Will the Suns beat the Bulls by more than 6.5 points in their February 7 (8 PM ET) matchup?,Sports,Yes,No,0,1,$0,"$2,925",300,"$1,898",219,Mon Feb 07 2022,True,Whales,LPs,Trades,NBA: Will the Suns beat the Bulls by more than 6.5 points in their February 7 (8 PM ET) matchup?,0x049d4227f434007ed4462d4427b4d33848d1860f
https://polymarketwhales.info/transactions?market=0x521995f5f946a76055f1babf6f3c6fb33b308cc4&page=1,1486,0.0,NFL: Will the Buccaneers beat the Saints by more than 4.5 points in their October 31st matchup?,Sports,Yes,No,0,1,$0,"$8,408",50,"$5,391",220,Sun Oct 31 2021,True,Whales,LPs,Trades,NFL: Will the Buccaneers beat the Saints by more than 4.5 points in their October 31st matchup?,0x521995f5f946a76055f1babf6f3c6fb33b308cc4
https://polymarketwhales.info/transactions?market=0x0e8da441a9909f6ffe6e6aac0b07c8f30ed784f9&page=1,1474,0.0,NBA: Will the Hawks beat the Celtics by more than 4.5 points in their November 17th matchup?,Sports,Yes,No,1,0,$0,"$8,545",50,"$4,748",220,Wed Nov 17 2021,True,Whales,LPs,Trades,NBA: Will the Hawks beat the Celtics by more than 4.5 points in their November 17th matchup?,0x0e8da441a9909f6ffe6e6aac0b07c8f30ed784f9
https://polymarketwhales.info/transactions?market=0xf1421ff83f3e59c792eb4e816cfc945d762279ae&page=1,663,0.0,Will the Ukrainian Government receive more than $25M in Crypto donations by March 10?,Global Politics,Yes,No,1,0,$0,"$32,067",4167,"$51,113",220,Thu Mar 10 2022,True,Whales,LPs,Trades,Will the Ukrainian Government receive more than $25M in Crypto donations by March 10?,0xf1421ff83f3e59c792eb4e816cfc945d762279ae
https://polymarketwhales.info/transactions?market=0xbc9676a9ec87d55721146d2e536caf27371a19cc&page=1,942,0.0,"NCAAB: Will the North Carolina Tar Heels beat the Saint Peter's Peacocks by more than 8.5 points in their March 27, 5:05 PM ET matchup?",Sports,Yes,No,1,0,$0,"$19,234",150,$199,220,Sun Mar 27 2022,True,Whales,LPs,Trades,"NCAAB: Will the North Carolina Tar Heels beat the Saint Peter's Peacocks by more than 8.5 points in their March 27, 5:05 PM ET matchup?",0xbc9676a9ec87d55721146d2e536caf27371a19cc
https://polymarketwhales.info/transactions?market=0xbc168f1ce06b120ce40a6c66b3bd7277c1fd2a7b&page=1,1679,0.0,Will England or Denmark qualify for the Euro 2020 Finals?,Sports,England,Denmark,1,0,$0,"$6,240",0,$6,220,Wed Jul 07 2021,True,Whales,LPs,Trades,Will England or Denmark qualify for the Euro 2020 Finals?,0xbc168f1ce06b120ce40a6c66b3bd7277c1fd2a7b
https://polymarketwhales.info/transactions?market=0x67a3628fb8b5bcde3a19c295a6355fcca851a8d3&page=1,1322,0.0,Will the USA report a 7-day COVID-19 case average of 300k or more by January 8?,Coronavirus,Yes,No,1,0,$0,"$10,803",150,"$3,397",221,Sat Jan 15 2022,True,Whales,LPs,Trades,Will the USA report a 7-day COVID-19 case average of 300k or more by January 8?,0x67a3628fb8b5bcde3a19c295a6355fcca851a8d3
https://polymarketwhales.info/transactions?market=0x9efee7109b118bcf9d088db99478d6e95e4481ff&page=1,1623,0.0,"March Madness: Who will win Villanova vs. Michigan, scheduled for March 24 (7:29 PM ET)?",Sports,Villanova,Michigan,1,0,$0,"$6,826",150,$28,221,Thu Mar 24 2022,True,Whales,LPs,Trades,"March Madness: Who will win Villanova vs. Michigan, scheduled for March 24 (7:29 PM ET)?",0x9efee7109b118bcf9d088db99478d6e95e4481ff
https://polymarketwhales.info/transactions?market=0x4ccdc7c1acf90178f5bd5da9284742a3dc4525aa&page=1,1906,0.0,NBA: Will the Bulls beat the Pistons by more than 6.5 points in their March 9 (7 PM ET) matchup?,Sports,Yes,No,0,1,$0,"$4,459",200,$473,221,Wed Mar 09 2022,True,Whales,LPs,Trades,NBA: Will the Bulls beat the Pistons by more than 6.5 points in their March 9 (7 PM ET) matchup?,0x4ccdc7c1acf90178f5bd5da9284742a3dc4525aa
https://polymarketwhales.info/transactions?market=0x2ad1254257d84b426688baf96941eab62af3d003&page=1,1192,0.0,"Will Iron Finance’s Overall TVL be above $2 billion on July 1, 2021?",Crypto,Yes,No,0,1,$0,"$12,985",3,$18,221,Thu Jul 01 2021,True,Whales,LPs,Trades,"Will Iron Finance’s Overall TVL be above $2 billion on July 1, 2021?",0x2ad1254257d84b426688baf96941eab62af3d003
https://polymarketwhales.info/transactions?market=0xf92040dd8bc4c2729762e6d776d3f97fb897fea3&page=1,971,0.0,"Will Taylor Swift’s re-recording of her album “Red” beat Kanye's ""Donda"" in first week streams?",Pop Culture,Yes,No,0,1,$0,"$18,332",1,"$13,817",221,Mon Nov 01 2021,True,Whales,LPs,Trades,"Will Taylor Swift’s re-recording of her album “Red” beat Kanye's ""Donda"" in first week streams?",0xf92040dd8bc4c2729762e6d776d3f97fb897fea3
https://polymarketwhales.info/transactions?market=0xc8e6500935599d96377aab237fc75f0bec2ecdb5&page=1,2271,0.0,NBA: Will the Pelicans beat the Thunder by more than 1.5 points in their December 26 matchup?,Sports,Yes,No,0,1,$0,"$2,682",52,$177,221,Sun Dec 26 2021,True,Whales,LPs,Trades,NBA: Will the Pelicans beat the Thunder by more than 1.5 points in their December 26 matchup?,0xc8e6500935599d96377aab237fc75f0bec2ecdb5
https://polymarketwhales.info/transactions?market=0xe68cd514f453424ca3cba48aee15577ca86178c0&page=1,1333,0.0,NBA: Will the Nets beat the Cavaliers by more than 10.5 points in their November 17th matchup?,Sports,Yes,No,0,1,$0,"$10,573",1,"$7,457",221,Wed Nov 17 2021,True,Whales,LPs,Trades,NBA: Will the Nets beat the Cavaliers by more than 10.5 points in their November 17th matchup?,0xe68cd514f453424ca3cba48aee15577ca86178c0
https://polymarketwhales.info/transactions?market=0x0e43f495b179953c6504db44157db296d8283554&page=1,2112,0.0,NBA: Will the Mavericks beat the Thunder by more than 4.5 points in their December 12 matchup?,Sports,Yes,No,1,0,$0,"$3,304",50,"$1,508",222,Sun Dec 12 2021,True,Whales,LPs,Trades,NBA: Will the Mavericks beat the Thunder by more than 4.5 points in their December 12 matchup?,0x0e43f495b179953c6504db44157db296d8283554
https://polymarketwhales.info/transactions?market=0x7b0fde6dff19e3178ed474da9563ac174b8170c7&page=1,1113,0.0,"NCAAB: Will the Houston Cougars beat the Villanova Wildcats by more than 2.5 points in their March 26, 6:09 PM ET matchup?",Sports,Yes,No,0,1,$0,"$14,702",150,"$2,054",222,Sat Mar 26 2022,True,Whales,LPs,Trades,"NCAAB: Will the Houston Cougars beat the Villanova Wildcats by more than 2.5 points in their March 26, 6:09 PM ET matchup?",0x7b0fde6dff19e3178ed474da9563ac174b8170c7
https://polymarketwhales.info/transactions?market=0xe0c434f55ab5298120103955485d04d0ed51152e&page=1,2198,0.0,NBA: Will the Pelicans beat the Trail Blazers by more than 1.5 points in their December 21 matchup?,Sports,Yes,No,1,0,$0,"$2,933",50,$214,222,Tue Dec 21 2021,True,Whales,LPs,Trades,NBA: Will the Pelicans beat the Trail Blazers by more than 1.5 points in their December 21 matchup?,0xe0c434f55ab5298120103955485d04d0ed51152e
https://polymarketwhales.info/transactions?market=0xb86af72d0b380fc0dedf1811fbf8700d525d19d5&page=1,1891,0.0,NBA: Will the Nets beat the Timberwolves by more than 7.5 points in their December 3 matchup?,Sports,Yes,No,0,1,$0,"$4,513",500,"$5,507",222,Fri Dec 03 2021,True,Whales,LPs,Trades,NBA: Will the Nets beat the Timberwolves by more than 7.5 points in their December 3 matchup?,0xb86af72d0b380fc0dedf1811fbf8700d525d19d5
https://polymarketwhales.info/transactions?market=0x21e196a9426feac9e0538e59f4ab0be5a3e5ff43&page=1,1279,0.0,2021 World Series: Who will win Braves v. Astros Game 3 on October 29th?,Sports,Braves,Astros,1,0,$0,"$11,575",298,"$36,794",222,Fri Oct 29 2021,True,Whales,LPs,Trades,2021 World Series: Who will win Braves v. Astros Game 3 on October 29th?,0x21e196a9426feac9e0538e59f4ab0be5a3e5ff43
https://polymarketwhales.info/transactions?market=0x6e2b851cef7f6715fa6e73dc9246a164ebcd2d8b&page=1,1123,0.0,NFL: Will the Dolphins beat the Saints by more than 2.5 points in their December 27 matchup?,Sports,Yes,No,1,0,$0,"$14,417",71,"$4,745",222,Mon Dec 27 2021,True,Whales,LPs,Trades,NFL: Will the Dolphins beat the Saints by more than 2.5 points in their December 27 matchup?,0x6e2b851cef7f6715fa6e73dc9246a164ebcd2d8b
https://polymarketwhales.info/transactions?market=0xebc348a4f0d2517e0ec3e5944949a42252e3f136&page=1,1934,0.0,Will the Bulls or the Rockets win their February 22nd matchup?,Sports,Bulls,Rockets,1,0,$0,"$4,321",501,$0,222,Mon Feb 22 2021,True,Whales,LPs,Trades,Will the Bulls or the Rockets win their February 22nd matchup?,0xebc348a4f0d2517e0ec3e5944949a42252e3f136
https://polymarketwhales.info/transactions?market=0x4011221f3bef2d081023a8bda183e34bc067a962&page=1,1719,0.0,Will the Lakers beat the Cavaliers by more than 9.5 points in their October 29th matchup?,Sports,Yes,No,1,0,$0,"$5,905",100,"$5,943",223,Fri Oct 29 2021,True,Whales,LPs,Trades,Will the Lakers beat the Cavaliers by more than 9.5 points in their October 29th matchup?,0x4011221f3bef2d081023a8bda183e34bc067a962
https://polymarketwhales.info/transactions?market=0x653256be6f3e24cae4df83e9fc7c8c460e998955&page=1,1390,0.0,What will the margin be in the winning round of the NYC Democratic mayoral primary?,US current affairs,Under 1%1% to 2%Over 2%,Under 1%1% to 2%Over 2%,1.00000.00000.0000,1.00000.00000.0000,$0,"$9,717",1275,"$3,495",223,,True,Whales,LPs,Trades,What will the margin be in the winning round of the NYC Democratic mayoral primary?,0x653256be6f3e24cae4df83e9fc7c8c460e998955
https://polymarketwhales.info/transactions?market=0xb071d939fa7e196f8522369b9416898bdec73652&page=1,2105,0.0,NBA: Will the Cavaliers beat the Heat by more than 5.5 points in their December 13 matchup?,Sports,Yes,No,1,0,$0,"$3,341",50,"$1,029",223,Mon Dec 13 2021,True,Whales,LPs,Trades,NBA: Will the Cavaliers beat the Heat by more than 5.5 points in their December 13 matchup?,0xb071d939fa7e196f8522369b9416898bdec73652
https://polymarketwhales.info/transactions?market=0xfbf06a160c3114712be4fe4e421d484df7a6fe71&page=1,2191,0.0,NBA: Will the sum of points in Clippers v Kings be greater than 217.5?,Sports,Yes,No,0,1,$0,"$2,959",50,"$2,420",223,Sat Dec 04 2021,True,Whales,LPs,Trades,NBA: Will the sum of points in Clippers v Kings be greater than 217.5?,0xfbf06a160c3114712be4fe4e421d484df7a6fe71
https://polymarketwhales.info/transactions?market=0x6e1629039a7e50fa5653390d468016107aebc2b6&page=1,1411,0.0,Will the top song on Spotify Charts hit 30.5M global streams for the week ending on March 24?,Pop Culture,Yes,No,1,0,$0,"$9,498",598,"$10,396",223,Fri Mar 25 2022,True,Whales,LPs,Trades,Will the top song on Spotify Charts hit 30.5M global streams for the week ending on March 24?,0x6e1629039a7e50fa5653390d468016107aebc2b6
https://polymarketwhales.info/transactions?market=0x55517eb5a9ab7df7a4fee50c80f4b7bd8c05ce53&page=1,1618,0.0,Will the top song on Spotify Charts hit 60M global weekly streams for period Nov 4 - Nov 11?,Pop Culture,Yes,No,0,1,$0,"$6,852",451,"$4,055",223,Fri Nov 12 2021,True,Whales,LPs,Trades,Will the top song on Spotify Charts hit 60M global weekly streams for period Nov 4 - Nov 11?,0x55517eb5a9ab7df7a4fee50c80f4b7bd8c05ce53
https://polymarketwhales.info/transactions?market=0x336e55b550c44653d65248ccc71838b04a67cfc9&page=1,1352,0.0,"NBA: Who will win the Magic vs. Pistons, scheduled for January 28 (7 PM ET)?",Sports,Magic,Pistons,1,0,$0,"$10,251",3572,"$1,502",223,Fri Jan 28 2022,True,Whales,LPs,Trades,"NBA: Who will win the Magic vs. Pistons, scheduled for January 28 (7 PM ET)?",0x336e55b550c44653d65248ccc71838b04a67cfc9
https://polymarketwhales.info/transactions?market=0xdbb605afbb7af162493bb930e2f3fb58f1d8ccb8&page=1,2156,0.0,Will it snow in New Yorks' Central Park on the New Year's Eve (Dec 31)?,Science,Yes,No,0,1,$0,"$3,074",50,"$9,972",223,Sat Jan 01 2022,True,Whales,LPs,Trades,Will it snow in New Yorks' Central Park on the New Year's Eve (Dec 31)?,0xdbb605afbb7af162493bb930e2f3fb58f1d8ccb8
https://polymarketwhales.info/transactions?market=0x5f15fdef202fc861dc898ce9400541cbec914f86&page=1,2321,0.0,Will the FTX Crypto Cup preliminary game between Anish Giri and Magnus Carlsen end in a draw?,Chess,Yes,No,1,0,$0,"$2,480",303,$45,224,Mon May 24 2021,True,Whales,LPs,Trades,Will the FTX Crypto Cup preliminary game between Anish Giri and Magnus Carlsen end in a draw?,0x5f15fdef202fc861dc898ce9400541cbec914f86
https://polymarketwhales.info/transactions?market=0x12812054f90d455ce823ad41b7532a359709312b&page=1,690,0.0,"Will the floor price of Bored Apes be over 80 ETH on March 4, 2022?",Crypto,Yes,No,1,0,$0,"$30,407",1441,"$14,736",224,Fri Mar 04 2022,True,Whales,LPs,Trades,"Will the floor price of Bored Apes be over 80 ETH on March 4, 2022?",0x12812054f90d455ce823ad41b7532a359709312b
https://polymarketwhales.info/transactions?market=0x7e33aa4bd54b96999d394f6244f5feb483a11699&page=1,1558,0.0,Who will win Suns v. Clippers: Western Conference Finals Game 5?,NBA Playoffs,Suns,Clippers,0,1,$0,"$7,586",484,$0,224,Mon Jun 28 2021,True,Whales,LPs,Trades,Who will win Suns v. Clippers: Western Conference Finals Game 5?,0x7e33aa4bd54b96999d394f6244f5feb483a11699
https://polymarketwhales.info/transactions?market=0xf9840a416be37d46c7820e966705a9076be01cea&page=1,2398,0.0,NBA: Will the Bulls beat the Timberwolves by more than 4.5 points in their February 11 (8 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$2,225",300,"$9,468",224,Fri Feb 11 2022,True,Whales,LPs,Trades,NBA: Will the Bulls beat the Timberwolves by more than 4.5 points in their February 11 (8 PM ET) matchup?,0xf9840a416be37d46c7820e966705a9076be01cea
https://polymarketwhales.info/transactions?market=0x115c4d62ad6aba3862bcc41d4e57be9252357d5d&page=1,1738,0.0,"Will Harriet Tubman appear on the face of the $20 bill by July 1, 2021?",US current affairs,Yes,No,0,1,$0,"$5,710",1081,"$1,265",224,Thu Jul 01 2021,True,Whales,LPs,Trades,"Will Harriet Tubman appear on the face of the $20 bill by July 1, 2021?",0x115c4d62ad6aba3862bcc41d4e57be9252357d5d
https://polymarketwhales.info/transactions?market=0x0bab82314095879fe3c911305d987b3d0c4a0250&page=1,1502,0.0,NFL: Will the Colts beat the Jaguars by more than 10.5 points in their November 14th matchup?,Sports,Yes,No,0,1,$0,"$8,267",50,"$9,178",224,Sun Nov 14 2021,True,Whales,LPs,Trades,NFL: Will the Colts beat the Jaguars by more than 10.5 points in their November 14th matchup?,0x0bab82314095879fe3c911305d987b3d0c4a0250
https://polymarketwhales.info/transactions?market=0x1a9c77944e0e3c1c3ee996fc82f4bf5666d3c359&page=1,2068,0.0,NBA: Will the sum of points in Hawks v 76ers be greater than 213.5?,Sports,Yes,No,0,1,$0,"$3,513",503,"$1,094",224,Fri Dec 03 2021,True,Whales,LPs,Trades,NBA: Will the sum of points in Hawks v 76ers be greater than 213.5?,0x1a9c77944e0e3c1c3ee996fc82f4bf5666d3c359
https://polymarketwhales.info/transactions?market=0x60daad63d65513337eaeefb56683287105dc780f&page=1,1525,0.0,NBA: Will the Celtics beat the 76ers by more than 2.5 points in their December 1 matchup?,Sports,Yes,No,0,1,$0,"$7,978",50,"$1,492",225,Wed Dec 01 2021,True,Whales,LPs,Trades,NBA: Will the Celtics beat the 76ers by more than 2.5 points in their December 1 matchup?,0x60daad63d65513337eaeefb56683287105dc780f
https://polymarketwhales.info/transactions?market=0x31e229fd1c7314af6ef27d1474013c0d867423d7&page=1,1979,0.0,NBA: Will the Pistons beat the Thunder by more than 4.5 points in their December 6 matchup?,Sports,Yes,No,0,1,$0,"$4,011",50,"$1,296",225,Mon Dec 06 2021,True,Whales,LPs,Trades,NBA: Will the Pistons beat the Thunder by more than 4.5 points in their December 6 matchup?,0x31e229fd1c7314af6ef27d1474013c0d867423d7
https://polymarketwhales.info/transactions?market=0x75f292a6d7cfb2dfbc8e2474d5fa7d611e56bb21&page=1,472,0.0,"Will The Sandbox or Decentraland have a higher floor price on March 1st, 2022?",NFTs,Sandbox,Decentraland,0,1,$0,"$50,289",3600,"$15,655",226,Tue Mar 01 2022,True,Whales,LPs,Trades,"Will The Sandbox or Decentraland have a higher floor price on March 1st, 2022?",0x75f292a6d7cfb2dfbc8e2474d5fa7d611e56bb21
https://polymarketwhales.info/transactions?market=0x90b0767d8bfa98351bebaee0da6b6d6fb4d3e704&page=1,1059,0.0,(In-Game Trading) Who will win Bucks v. Suns: NBA Finals Game 5?,NBA Playoffs,Bucks,Suns,1,0,$0,"$16,111",26,"$1,511",226,Sat Jul 17 2021,True,Whales,LPs,Trades,(In-Game Trading) Who will win Bucks v. Suns: NBA Finals Game 5?,0x90b0767d8bfa98351bebaee0da6b6d6fb4d3e704
https://polymarketwhales.info/transactions?market=0xc418498a6af902f5e188010d99867e3ed39bb52e&page=1,877,0.0,"Will Partyround launch on the iOS App Store before September 1st, 2021?",Business,Yes,No,0,1,$0,"$21,239",919,"$4,078",226,Wed Sep 01 2021,True,Whales,LPs,Trades,"Will Partyround launch on the iOS App Store before September 1st, 2021?",0xc418498a6af902f5e188010d99867e3ed39bb52e
https://polymarketwhales.info/transactions?market=0xb13ad5e53668581f4947af43498c3e1fc499c1d7&page=1,1910,0.0,NBA: Will the Wizards beat the Cavaliers by more than 3.5 points in their December 30 matchup?,Sports,Yes,No,1,0,$0,"$4,448",56,$302,226,Thu Dec 30 2021,True,Whales,LPs,Trades,NBA: Will the Wizards beat the Cavaliers by more than 3.5 points in their December 30 matchup?,0xb13ad5e53668581f4947af43498c3e1fc499c1d7
https://polymarketwhales.info/transactions?market=0xc5f8971a1a0b3936fb2997eee55e80206e427281&page=1,1490,0.0,Will Fabiano Caruana win the 2021 Sinquefield Cup?,Chess,Yes,No,0,1,$0,"$8,362",0,"$13,473",226,Sat Aug 28 2021,True,Whales,LPs,Trades,Will Fabiano Caruana win the 2021 Sinquefield Cup?,0xc5f8971a1a0b3936fb2997eee55e80206e427281
https://polymarketwhales.info/transactions?market=0x65aac2e74e8a20999d1dd3dfa0d5770216d64a1e&page=1,1404,0.0,Will the Celtics beat the Wizards by more than 4.5 points in their October 27th matchup?,Sports,Yes,No,0,1,$0,"$9,567",351,"$10,071",226,Wed Oct 27 2021,True,Whales,LPs,Trades,Will the Celtics beat the Wizards by more than 4.5 points in their October 27th matchup?,0x65aac2e74e8a20999d1dd3dfa0d5770216d64a1e
